"PointID","x","y","Pressure","Velocity_x","Velocity_y","Nu_Tilde"
258, 7.769449477048480e-01, -2.775117492280826e-02, 5.314359638092341e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
259, 7.697309081434870e-01, -2.853127562179953e-02, 5.320204938961414e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
260, 7.623777524675190e-01, -2.931923744885270e-02, 5.328990623088348e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
261, 7.548867542360230e-01, -3.011450548229472e-02, 5.340752384908470e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
262, 7.472594328699030e-01, -3.091648930628510e-02, 5.355527462171825e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
263, 7.394975589091980e-01, -3.172456285259752e-02, 5.373355259139660e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
264, 7.316031585245610e-01, -3.253806414443636e-02, 5.394277923782029e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
265, 7.235785172006580e-01, -3.335629538946504e-02, 5.418340540347102e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
266, 7.154261825498690e-01, -3.417852304597178e-02, 5.445591866794004e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
267, 7.071489661900900e-01, -3.500397807030536e-02, 5.476084816110476e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
268, 6.987499446352849e-01, -3.583185629664898e-02, 5.509877214922635e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
269, 6.902324591553850e-01, -3.666131898713342e-02, 5.547031931752347e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
270, 6.816001145580280e-01, -3.749149362242028e-02, 5.587617958681800e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
271, 6.728567768624369e-01, -3.832147462183642e-02, 5.631710778951653e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
272, 6.640065698311099e-01, -3.915032464739417e-02, 5.679392987714736e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
273, 6.550538703431200e-01, -3.997707566021776e-02, 5.730755376333159e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
274, 6.460033025913720e-01, -4.080073056778152e-02, 5.785896964178588e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
275, 6.368597311040070e-01, -4.162026487339388e-02, 5.844925851376068e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
276, 6.276282525902900e-01, -4.243462858861940e-02, 5.907959586151668e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
277, 6.183141866275500e-01, -4.324274839564234e-02, 5.975125710537152e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
278, 6.089230652104620e-01, -4.404353001843556e-02, 6.046562575348893e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
279, 5.994606211969700e-01, -4.483586085111709e-02, 6.122419391598457e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
280, 5.899327756923080e-01, -4.561861289428874e-02, 6.202856774145512e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
281, 5.803456244206100e-01, -4.639064562994082e-02, 6.288047242379799e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
282, 5.707054231490321e-01, -4.715080946865579e-02, 6.378174322713541e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
283, 5.610185722295000e-01, -4.789794933213104e-02, 6.473433700327863e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
284, 5.512916003363530e-01, -4.863090808605761e-02, 6.574032640532415e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
285, 5.415311474864990e-01, -4.934853080700029e-02, 6.680189448645174e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
286, 5.317439474301470e-01, -5.004966851411126e-02, 6.792134406228095e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
287, 5.219368095125050e-01, -5.073318251519467e-02, 6.910108329603712e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
288, 5.121166001065770e-01, -5.139794887290158e-02, 7.034363956149509e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
289, 5.022902237254860e-01, -5.204286235180954e-02, 7.165164601248424e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
290, 4.924646039207970e-01, -5.266684144175821e-02, 7.302781779484936e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
291, 4.826466640805560e-01, -5.326883253102981e-02, 7.447497956754012e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
292, 4.728433082391680e-01, -5.384781416072871e-02, 7.599602840336056e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
293, 4.630614020053360e-01, -5.440280211021307e-02, 7.759392976154876e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
294, 4.533077537294870e-01, -5.493285287912920e-02, 7.927172427506317e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
295, 4.435890960039310e-01, -5.543706858920638e-02, 8.103249550538424e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
296, 4.339120676130220e-01, -5.591460064650605e-02, 8.287936693568693e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
297, 4.242831960256030e-01, -5.636465361576352e-02, 8.481549460271869e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
298, 4.147088805266780e-01, -5.678648875377961e-02, 8.684403526983846e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
299, 4.051953760710730e-01, -5.717942777353959e-02, 8.896814710254454e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
300, 3.957487779587870e-01, -5.754285488135374e-02, 9.119100981517256e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
301, 3.863750073740760e-01, -5.787622033036236e-02, 9.351573470891747e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
302, 3.770797978812900e-01, -5.817904262446177e-02, 9.594540021239456e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
303, 3.678686829301750e-01, -5.845090990697710e-02, 9.848303626827330e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
304, 3.587469844042950e-01, -5.869148183384367e-02, 1.011315989277633e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
305, 3.497198022648570e-01, -5.890049075727950e-02, 1.038939341686915e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
306, 3.407920053178110e-01, -5.907774237985596e-02, 1.067728381059558e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
307, 3.319682231339110e-01, -5.922311480334862e-02, 1.097709805133747e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
308, 3.232528390902350e-01, -5.933656107664884e-02, 1.128908896245256e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
309, 3.146499846177870e-01, -5.941810610016426e-02, 1.161349316826082e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
310, 3.061635345664540e-01, -5.946784792894075e-02, 1.195052531785263e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
311, 2.977971037424850e-01, -5.948595237681027e-02, 1.230041747663542e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
312, 2.895540445181870e-01, -5.947265120547269e-02, 1.266335985864588e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
313, 2.814374455823750e-01, -5.942825142657324e-02, 1.303951543004404e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
314, 2.734501317315010e-01, -5.935311774455410e-02, 1.342904531297897e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
315, 2.655946646872880e-01, -5.924767842335273e-02, 1.383207706080243e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
316, 2.578733448481230e-01, -5.911241796041434e-02, 1.424873779630204e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
317, 2.502882139928040e-01, -5.894787592728060e-02, 1.467912602913354e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
318, 2.428410589052540e-01, -5.875464540499853e-02, 1.512331380540446e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
319, 2.355334157097330e-01, -5.853336642986963e-02, 1.558135764009267e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
320, 2.283665749856950e-01, -5.828472232042683e-02, 1.605329297574162e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
321, 2.213415876361850e-01, -5.800943743150688e-02, 1.653913065965022e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
322, 2.144592713403360e-01, -5.770827281676661e-02, 1.703885632964615e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
323, 2.077202175558890e-01, -5.738202188035686e-02, 1.755244153208182e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
324, 2.011247989315330e-01, -5.703150512358030e-02, 1.807982899180985e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
325, 1.946731775047080e-01, -5.665756992593487e-02, 1.862093771061874e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
326, 1.883653126994450e-01, -5.626108209808330e-02, 1.917567034511506e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
327, 1.822009702078310e-01, -5.584292546583180e-02, 1.974389839278202e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
328, 1.761797307773510e-01, -5.540399685008031e-02, 2.032547422645311e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
329, 1.703009992540400e-01, -5.494520230997531e-02, 2.092022489820164e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
330, 1.645640139002550e-01, -5.446745448005801e-02, 2.152794919275658e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
331, 1.589678556741450e-01, -5.397166889254316e-02, 2.214842490680872e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
332, 1.535114573767690e-01, -5.345875993105773e-02, 2.278140389258965e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
333, 1.481936133152850e-01, -5.292963965893575e-02, 2.342660711638334e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
334, 1.430129884302270e-01, -5.238521407848482e-02, 2.408373008691059e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
335, 1.379681274460720e-01, -5.182638046035423e-02, 2.475243856773334e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
336, 1.330574640378200e-01, -5.125402533974487e-02, 2.543236650194202e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
337, 1.282793296795610e-01, -5.066902214524847e-02, 2.612311986537302e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
338, 1.236319622083540e-01, -5.007222893918521e-02, 2.682426499149023e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
339, 1.191135151250060e-01, -4.946448834516833e-02, 2.753533555932889e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
340, 1.147220644565820e-01, -4.884662296676224e-02, 2.825582946159131e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
341, 1.104556182112870e-01, -4.821943694639060e-02, 2.898519895572888e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
342, 1.063121233630630e-01, -4.758371320803999e-02, 2.972285580187711e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
343, 1.022894733944730e-01, -4.694021267187087e-02, 3.046816371138553e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
344, 9.838551560343448e-02, -4.628967359474944e-02, 3.122043612098444e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
345, 9.459805783183216e-02, -4.563281073024860e-02, 3.197893432120842e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
346, 9.092487458410546e-02, -4.497031464160225e-02, 3.274285969237000e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
347, 8.736371512041483e-02, -4.430285233482104e-02, 3.351135462461421e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
348, 8.391230598462590e-02, -4.363106518129783e-02, 3.428349712027368e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
349, 8.056836063629794e-02, -4.295557070633568e-02, 3.505829628255894e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
350, 7.732958126675092e-02, -4.227696117578635e-02, 3.583469069381327e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
351, 7.419366526021026e-02, -4.159580435127203e-02, 3.661154388835324e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
352, 7.115831019240228e-02, -4.091264364521334e-02, 3.738764108511830e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
353, 6.822121738866474e-02, -4.022799830314446e-02, 3.816167784091855e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
354, 6.538009589133059e-02, -3.954236389493454e-02, 3.893224689019477e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
355, 6.263266819094854e-02, -3.885621247281111e-02, 3.969781830869840e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
356, 5.997667081241873e-02, -3.816999333835450e-02, 4.045671523472713e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
357, 5.740985659663589e-02, -3.748413424723367e-02, 4.120711075938298e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
358, 5.493000569505260e-02, -3.679903989277603e-02, 4.194700873733410e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
359, 5.253491496401699e-02, -3.611509603963944e-02, 4.267423282845657e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
360, 5.022241269090757e-02, -3.543266689255811e-02, 4.338643620076374e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
361, 4.799035594034239e-02, -3.475209710972450e-02, 4.408107466385235e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
362, 4.583663031323112e-02, -3.407371339454954e-02, 4.475540345225019e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
363, 4.375915307868891e-02, -3.339782492585255e-02, 4.540647221279277e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
364, 4.175587666437301e-02, -3.272472343659386e-02, 4.603110751895495e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
365, 3.982478786745394e-02, -3.205468485255335e-02, 4.662590082223849e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
366, 3.796391187205995e-02, -3.138796897436771e-02, 4.718719600497706e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
367, 3.617131196629707e-02, -3.072482080198838e-02, 4.771106663252784e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
368, 3.444508613221498e-02, -3.006547322461565e-02, 4.819328691305882e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
369, 3.278336293847259e-02, -2.941015003402116e-02, 4.862937021165764e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
370, 3.118433505755526e-02, -2.875905263829194e-02, 4.901449330247571e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
371, 2.964620379885614e-02, -2.811238465852158e-02, 4.934351290062431e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
372, 2.816723852735188e-02, -2.747032780714164e-02, 4.961095891144105e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
373, 2.674571619361430e-02, -2.683306811876611e-02, 4.981102229542254e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
374, 2.537999933038067e-02, -2.620076435790242e-02, 4.993752667982527e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
375, 2.406843395287114e-02, -2.557359101259573e-02, 4.998386868828041e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
376, 2.280943840223927e-02, -2.495170224279449e-02, 4.994310493146053e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
377, 2.160147523998461e-02, -2.433524454266298e-02, 4.980847570892650e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
378, 2.044303684999827e-02, -2.372436301259453e-02, 4.957224908811980e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
379, 1.933264577364453e-02, -2.311920147574102e-02, 4.922656889414340e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
